Kode Astra,Nama Barang,Harga Beli,Harga Jual
13226MFJD01,BRG C CONN-ROD,103700.00,122000.00
13226MS2611,"BEARING C,CONNECT",94350.00,111000.00
13300K1BT00,CRANKSHAFT COMP,5382200.00,6332000.00
13300K64N00,CRANKSHAFT COMP D,7369075.00,8669500.00
13300K64NA0,CRANKSHAFT COMP,7369075.00,8669500.00
13300MGZD01,CRANKSHAFT COMP.,8255200.00,9712000.00
13300MJLD30,CRANKSHAFT COMP.,8162125.00,9602500.00
13300MJPG50,CRANKSHAFT COMP,8684025.00,10216500.00
13300MJPG80,CRANKSHAFT COMP.,8880800.00,10448000.00
13300MKCA00,CRANKSHAFT ASSY,19569550.00,23023000.00
13300MKCA01,CRANKSHAFT ASSY,19615025.00,23076500.00
13300MKRD10,CRANKSHAFT COMP,14675250.00,17265000.00
13300MKRD60,CRANKSHAFT COMP,13716450.00,16137000.00
13300MKSE00,CRANKSHAFT COMP.,8478750.00,9975000.00
13300MKSE50,CRANKSHAFT COMP.,8706550.00,10243000.00
13300MKTD00,CRANKSHAFT COMP,0.00,0.00
13300MLNE60,CRANKSHAFT COMP,0.00,0.00
13310KTW900,CRANKSHAFT,4972925.00,5850500.00
13310MFLD22,CRANKSHAFT,15310200.00,18012000.00
13310MJED00,CRANKSHAFT COMP.,13174575.00,15499500.00
13310MKFD40,CRANKSHAFT,14575800.00,17148000.00
13310MKZJ00,CRANKSHAFT COMP,11846875.00,13937500.00
13310MLBD00,CRANKSHAFT COMP,7828500.00,9210000.00
13311KSP910,13000K84900,99450.00,117000.00
13312K33D01,BEARING A CRKSHAFT(BLUE),109650.00,129000.00
13312KTW901,BRG CRANK SHAFT RN2-TYPE),104550.00,123000.00
13312KWZ900,COLLAR CRANK R SIDE,6375.00,7500.00
13312KYJ901,"BRG A,CRANKSHAFT(BLU)",117725.00,138500.00
13312MJPG51,BRG A CRANKSHAFT L-TYPE),119425.00,140500.00
13312MKSE01,"BEARING A, CRANKSHAFT(BLUE)",113050.00,133000.00
13312MN5003,BEARING THRUST,94350.00,111000.00
13313K33D01,BEARING B CRKSHAFT(BLACK),109650.00,129000.00
13313K64N01,BRG A CRANK,96900.00,114000.00
13313K64NA1,"BRG, A CRANK",96900.00,114000.00
13313KTW901,BRG CRANK SHAFT RN2-TYPE),104550.00,123000.00
13313KYJ901,"BRG B,CRANKSHAFT(BLK)",117725.00,138500.00
13313MCS003,BRG CRANK SHAFT A,101150.00,119000.00
13313MFJD01,BRG A CRANK,94350.00,111000.00
13313MGSD31,"BEARING A, CRANKSHAFT",60775.00,71500.00
13313MJPG51,BRG B CRANKSHAFT L-TYPE),119425.00,140500.00
13313MKCA01,BRG A CRANKSHAFT ING ROD,119425.00,140500.00
13313MKSE01,"BEARING B, CRANKSHAFT(BLACK)",113050.00,133000.00
13313MW0003,"BEARING A, CRANKSHAFT(BLACK)",85850.00,101000.00
13314K33D01,BEARING C CRKSHAFT(BROWN),109650.00,129000.00
13314K64N01,BRG B CRANK,96900.00,114000.00
13314K64NA1,"BRG, B CRANK",96900.00,114000.00
13314KTW901,BRG CRANK SHAFT RN2-TYPE),104550.00,123000.00
13314KYJ901,"BRG C,CRANKSHAFT(BWN)",117725.00,138500.00
13314MCS003,BRG CRANK SHAFT B,101150.00,119000.00
13314MFJD01,BRG B CRANK,94350.00,111000.00
13314MFL003,"BEARING B, CRANKSHAFT(BROWN)",96900.00,114000.00
13314MGSD31,"BEARING B, CRANKSHAFT",60775.00,71500.00
13314MJPG51,BRG C CRANKSHAFT L-TYPE),119425.00,140500.00
13314MKCA01,BRG B CRANKSHAFT ING ROD,119425.00,140500.00
13314MKRD11,BRG B UP CRANKSHA,102850.00,121000.00
13314MKSE01,"BEARING C, CRANKSHAFT(BROWN)",113050.00,133000.00
13314MW0003,"BEARING B, CRANKSHAFT(BROWN)",85850.00,101000.00
13315K33305,BEARING D CRANKSHAFT(RED),109650.00,129000.00
13315K64N01,BRG C CRANK,96900.00,114000.00
13315K64NA1,"BRG, C CRANK",96900.00,114000.00
13315KTW901,BRG CRANK SHAFT RN2-TYPE),104550.00,123000.00
13315KYJ305,BEARING D CRANKSHAFT (RED),117725.00,138500.00
13315MCS003,BRG CRANK SHAFT C,101150.00,119000.00
13315MFJD01,BRG C CRANK,94350.00,111000.00
13315MFL003,"BEARING C, CRANKSHAFT(GREEN)",96900.00,114000.00
13315MGSD31,"BEARING C, CRANKSHAFT",60775.00,71500.00
13315MJPG51,BRG D CRANKSHAFT L-TYPE),119425.00,140500.00
13315MKCA01,BRG C CRANKSHAFT ING ROD,119425.00,140500.00
13315MKRD11,BRG C UP CRANKSHA,102850.00,121000.00
13315MKSE01,"BEARING D, CRANKSHAFT(GREEN)",113050.00,133000.00
13315MW0003,"BEARING C, CRANKSHAFT(GREEN)",85850.00,101000.00
13316K33305,BEARING E CRKSHAFT(GREEN),109650.00,129000.00
13316K64N01,BRG D CRANK,96900.00,114000.00
13316K64NA1,"BRG, D CRANK",96900.00,114000.00
13316KTW901,BRG CRANK SHAFT R,104550.00,123000.00
13316KYJ305,BEARING E CRANKSHAFT(GREEN),117725.00,138500.00
13316MCS003,BRG CRANK SHAFT D,101150.00,119000.00
13316MFJD01,BRG D CRANK,94350.00,111000.00
13316MFL003,"BEARING D, CRANKSHAFT(YELLOW)",96900.00,114000.00
13316MGSD31,"BEARING D, CRANKSHAFT",60775.00,71500.00
13316MJPG51,BRG E CRANKSHAFT L-TYPE),119425.00,140500.00
13316MKCA01,BRG D CRANKSHAFT ING ROD,119425.00,140500.00
13316MKRD11,BRG D UP CRANKSHA,102850.00,121000.00
13316MKSE01,"BEARING E, CRANKSHAFT(YELLOW)",113050.00,133000.00
13316MW0003,"BEARING D, CRANKSHAFT(YELLOW)",85850.00,101000.00
13317K33305,BEARING F CRKSHAFT(Y),109650.00,129000.00
13317K64N01,BRG E CRANK,96900.00,114000.00
13317K64NA1,"BRG, E CRANK",96900.00,114000.00
13317KTW901,BRG CRANK SHAFT R,104550.00,123000.00
13317KYJ305,BEARING F CRANKSHAFT (YELLOW),117725.00,138500.00
13317MCS003,BRG CRANK SHAFT E,101150.00,119000.00
13317MFJD01,BRG E CRANK,94350.00,111000.00
13317MFL003,"BEARING E, CRANKSHAFT(PINK)",96900.00,114000.00
13317MGSD31,"BEARING E, CRANKSHAFT",60775.00,71500.00
13317MKCA01,BRG E CRANKSHAFT ING ROD,119425.00,140500.00
13317MKRD11,BRG E UP CRANKSHA,102850.00,121000.00
13317MW0003,"BEARING E, CRANKSHAFT(PINK)",85850.00,101000.00
13318K33305,BEARING G CRKSHAFT(PINK),109650.00,129000.00
13318KTW901,BRG CRANK SHAFT R,104550.00,123000.00
13318KYJ305,BEARING G CRANKSHAFT (PINK),117725.00,138500.00
13318MFL003,"BEARING F, CRANKSHAFT(RED)",96900.00,114000.00
13318MKRD11,BRG F UP CRANKSHA,102850.00,121000.00
13319KTW901,BRG CRANK SHAFT R,104550.00,123000.00
1331AK18900,CRANK SHAFT ASSY,664700.00,782000.00
1331AKYE900,CRANKSHAFT ASSY,638775.00,751500.00
13320MKCA00,GEAR COMP ISG DRIING ROD,2087600.00,2456000.00
13321KSP911,13000K84900,104550.00,123000.00
13322KTW901,BRG CRANK SHAFT L,104550.00,123000.00
13323K64N01,BRG BALANCER SHAF,92650.00,109000.00
13323K64NA1,"BRG, BALANCER SHAFT A",85850.00,101000.00
13323KTW901,BRG CRANK SHAFT L,104550.00,123000.00
13324K64N01,BRG BALANCER SHAF,92650.00,109000.00
13324K64NA1,"BRG, BALANCER SHAFT B",85850.00,101000.00
13324KTW901,BRG CRANK SHAFT L,104550.00,123000.00
13324MKRD11,BRG B LWR CRANKSH,102850.00,121000.00
13325K64N01,BRG BALANCER SHAF,92650.00,109000.00
13325K64NA1,"BRG, BALANCER SHAFT C",85850.00,101000.00
13325KTW901,BRG CRANK SHAFT L,104550.00,123000.00
13325MKRD11,BRG C LWR CRANKSH,102850.00,121000.00
13326K64N01,BRG BALANCER SHAF,92650.00,109000.00
13326K64NA1,"BRG, BALANCER SHAFT D",85850.00,101000.00
13326KTW901,BRG CRANK SHAFT L,104550.00,123000.00
13326MKRD11,BRG D LWR CRANKSH,102850.00,121000.00
13327K64N01,BRG BALANCER SHAF-SIDE E,92650.00,109000.00
13327K64NA1,"BRG, BALANCER SHAFT E",85850.00,101000.00
13327KTW901,BRG CRANK SHAFT L,104550.00,123000.00
13327MKRD11,BRG E LWR CRANKSH,102850.00,121000.00
13328KTW901,BRG CRANK SHAFT L,104550.00,123000.00
13328MKRD11,BRG F LWR CRANKSH,102850.00,121000.00
13329KTW901,BRG CRANK SHAFT L,104550.00,123000.00
133318A0000,KEY SPECIAL WOODR,17000.00,20000.00
13331MKRD11,WASHER THRUST,44200.00,52000.00
13341MKCA00,WASHER SPL,73525.00,86500.00
13371KVB900,PLATE R CRANK SIDE,3825.00,4500.00
13380KCN300,"PIN,CRANK",364225.00,428500.00
13381446770,"PIN,CRANK",221425.00,260500.00
13400K15900,BALANCER ASSY,467500.00,550000.00
13400KPPT00,BALANCER ASSY,3193450.00,3757000.00
13400MJPG50,GEAR ASSY RR BALANCER,3931675.00,4625500.00
13400MKCA00,GEAR ASSY ISG DRI,9106050.00,10713000.00
13410K1BT00,SHAFT ASSY BALANC,871250.00,1025000.00
13410K2YA00,GEAR SET BALANCER,648550.00,763000.00
13410K33D00,GEAR ASSY BALANCER DRIVEN,537200.00,632000.00
13410K45NA0,"GEAR COMP,BALANCER DRIVE",103700.00,122000.00
13410K87A00,GEAR SET BALANCER,408850.00,481000.00
13410KYJ901,"GEAR ASSY,BALANCER",520625.00,612500.00
13410MJLD30,"SHAFT COMP., FR. BALANCER",1124550.00,1323000.00
13410MKTD00,SHAFT COMP BALANC,0.00,0.00
13411K95A20,"GEAR, BALANCER DRIVE ( 32T)",0.00,0.00
13412K84N00,COLLAR R CRANK SHAFT,42500.00,50000.00
13412KSP910,COLLAR R CRANK SHAFT,42500.00,50000.00
13414MKRD11,BRG A CONNECTING,108800.00,128000.00
13415MKRD11,BRG B CONNECTING,108800.00,128000.00
13416MKRD11,BRG C CONNECTING,108800.00,128000.00
13417K0ADB0,GEAR BALANCER DRI,0.00,0.00
13417K33D00,GEAR BALANCER DRIVE(35T),214200.00,252000.00
13417K45NA0,"GEAR,BALANCER DRIVE",99450.00,117000.00
13417KYJ900,"GEAR,BALANCERDRIVE",179775.00,211500.00
13417MKRD11,BRG D CONNECTING,108800.00,128000.00
13418MKRD11,BRG E CONNECTING,108800.00,128000.00
13420K56N00,"WEIGHT COMP., BALANCER",211650.00,249000.00
13420K64N00,"SHAFT COMP., BALANCER",915025.00,1076500.00
13420K64NA0,"SHAFT COMP, BALANCER",1078650.00,1269000.00
13420KPP860,WEIGHT COMP BALANCER,254575.00,299500.00
13420MGZD01,"SHAFT COMP., BALANCER(40T)",1405050.00,1653000.00
13420MJLD30,"SHAFT COMP., RR. BALANCER",1254600.00,1476000.00
13420MJPDA0,SHAFT COMP FR BAL,3125450.00,3677000.00
13420MKGA00,SHAFT COMP BALANCING ROD,1373600.00,1616000.00
13420MKKD00,SHAFT COMP FR,3003900.00,3534000.00
13420MKSE00,13420MLNE00,2977975.00,3503500.00
13420MKTD00,SHAFT COMP BALANC,0.00,0.00
13420MLBD00,SHAFT COMP FR BAL,4052800.00,4768000.00
13420MLNE00,"SHAFT COMP,FR BALANCER",2635000.00,3100000.00
13421K0ARB0,SHAFT BALANCER,337450.00,397000.00
13421K95A20,SHAFT BALANCER,0.00,0.00
13421KYJ900,"SHAFT,BALANCER",365500.00,430000.00
13421MFL000,"GEAR, BALANCER(26T)",880175.00,1035500.00
13421MKRD10,GEAR BALANCER,858925.00,1010500.00
13422K45NA0,"GEAR A, BALANCER DRIVEN",90950.00,107000.00
13422K64N00,"GEAR, BALANCER DRIVEN(40T)",362525.00,426500.00
13422K95A20,"GEAR, BALANCER DRIVEN (32T)",0.00,0.00
13422KPP860,"GEAR A,BALANCER DRIVEN",134725.00,158500.00
13423K45NA0,"GEAR B, BALANCER DRIVEN",90950.00,107000.00
13423KPP860,"GEAR B,BALANCE DRV",359975.00,423500.00
13424K45NA0,"GEAR C, BALANCER DRIVEN",90950.00,107000.00
13424KPP860,"GEAR C,BALANCER DRIVEN",132600.00,156000.00
13425K64NA1,"RUBBER, BALANCER DUMPER",1700.00,2000.00
13425KGH900,13425KGH901,11475.00,13500.00
13425KGH901,"RUBBER,BALANCER DUMPER",6375.00,7500.00
13425KWC900,RUBBER BALANCER DUMPER,1700.00,2000.00
13425KWC901,13425KGH901,15725.00,18500.00
13427KPP860,SPRING BALANCER GEAR,1275.00,1500.00
13430MFL000,"WEIGHT, BALANCER",868275.00,1021500.00
13430MJPG50,GEAR ASSY FR BALANCER,2303075.00,2709500.00
13430MKKD00,GEAR ASSY FR,2213400.00,2604000.00
13430MKRD10,WEIGHT BALANCER,843200.00,992000.00
13431MKSE00,"GEAR, FR. BALANCER DRIVEN(56T)",920125.00,1082500.00
13433MJPDA0,WEIGHT FR BALANCE,872525.00,1026500.00
13433MKSE00,"WEIGHT, L. FR. BALANCER",866575.00,1019500.00
13435MFL000,"RUBBER, DAMPER",19975.00,23500.00
13435MKRD10,RUBBER DAMPER,20825.00,24500.00
13436MM5000,"HOLDER, BALANCER SHAFT",275400.00,324000.00
13438K64N00,"SPRING, THRUST",11475.00,13500.00
13440MFL000,"SHAFT COMP., BALANCER",924375.00,1087500.00
13440MKFD40,SHAFT COMP BALANC,919275.00,1081500.00
13440MKSE00,"GEAR COMP., RR. BALANCERDRIVEN(46T)",2340475.00,2753500.00
13440MLBD00,SHAFT COMP RR BAL,374000.00,440000.00
13442MLBD00,GEAR RR BALANCER,1671950.00,1967000.00
13445MJPG50,SHAFT RR BALANCER,217600.00,256000.00
13446MJPG50,SPRING RR BAL THR,137275.00,161500.00
13446MKSE00,"SPRING, RR. BALANCER THRUST",131325.00,154500.00
13447MJPG50,COLLAR RR BALANCE,184875.00,217500.00
13459MKCA00,PLATE ISG BRG SET,119425.00,140500.00
13481MGSD30,"PLATE, BALANCER BEARING SET",50150.00,59000.00
13481MJPG50,PLATE BALANCER BR,54400.00,64000.00
13491MJLD30,"PLATE, BALANCER BEARING SET",48450.00,57000.00
13538KGH900,"SPRING,THRUST",2550.00,3000.00
13538KGH901,13538KGH900,3825.00,4500.00
13541MKCA00,COUPLE FR ISG,1059950.00,1247000.00
14100GB6911,CAMSHAFT,576725.00,678500.00
14100GF6910,CAMSHAFT COMP.,131325.00,154500.00
14100K03N30,"SHAFT COMP, CAM",168300.00,198000.00
14100K04930,SHAFT COMP CAM L-TYPE,459000.00,540000.00
14100K0JN00,"SHAFT COMP,CAM",254575.00,299500.00
14100K0SV00,CAMSHAFT COMP.,302175.00,355500.00
14100K18900,"SHAFT COMP,CAM",234600.00,276000.00
14100K1MT00,SHAFT COMP CAM,302600.00,356000.00
14100K2AJ00,SHAFT COMP CAM,661300.00,778000.00
14100K35J00,CAMSHAFT COMP,459000.00,540000.00
14100K35J01,CAMSHAFT COMP.,198475.00,233500.00
14100K3VN00,"SHAFT COMP,CAM",284750.00,335000.00
14100K50T00,"SHAFTCOMP, CAM",215900.00,254000.00
14100K59A10,CAMSHAFT COMP.,241825.00,284500.00
14100K73T30,SHAFT COMP CAM,328100.00,386000.00
14100K77V00,SHAFT COMP CAM,575620.00,677200.00
14100K84900,SHAFT COMP CAM,259250.00,305000.00
14100KCJ710,CAMSHAFT COMP.,293675.00,345500.00
14100KEG000,CAMSHAFT COMP.,175525.00,206500.00
14100KEH660,CAMSHAFT COMP.,259250.00,305000.00
14100KEH900,14100KEH660,523600.00,616000.00
14100KFM900,CAMSHAFT COMP.,444550.00,523000.00
14100KGH901,CAMSHAFT COMP.,328100.00,386000.00
14100KPH690,CAMSHAFT COMP.,224400.00,264000.00
14100KPH900,CAMSHAFT COMP.,241825.00,284500.00
14100KPK900,CAMSHAFT COMP.,172975.00,203500.00
14100KSPB00,CAMSHAFT COMP.,267750.00,315000.00
14100KVB900,CAMSHAFT COMP.,293675.00,345500.00
14100KVY900,CAMSHAFT COMP.,306425.00,360500.00
14100KWB920,CAMSHAFT COMP.,259250.00,305000.00
14100KWN900,"SHAFT COMP,CAM",784550.00,923000.00
14100KWWA80,CAMSHAFT COMP.,151725.00,178500.00
14100KWZ901,CAMSHAFT COMP.,215900.00,254000.00
14100KYZ900,CAMSHAFT COMP.,259250.00,305000.00
14100KYZ902,CAMSHAFT COMP,259250.00,305000.00
14100KZLA00,14100KVY900,178075.00,209500.00
14100KZLC00,"SHAFT COMP,CAM",241825.00,284500.00
14100KZR600,CAMSHAFT COMP.,259250.00,305000.00
14101GN5910,CAMSHAFT COMP.,177225.00,208500.00
14101KPH880,SHAFT CAM,129625.00,152500.00
14101KWWA81,SHAFT CAM,116025.00,136500.00
14102KFM900,CAM DECOMP,90950.00,107000.00
14102KVB900,"WEIGHT,DECOMP",141525.00,166500.00
14104GN5911,WASHER THRUST,2125.00,2500.00
14106KVB900,SPRING DECOMP,1275.00,1500.00
14107KVB900,PLATE WEIGHT SET,1700.00,2000.00
14108KVB900,SPACER DECOMP SPRING,850.00,1000.00
14110K15900,CAM SHAFT IN ASSY SET,1087575.00,1279500.00
14110K1TE10,CAM SHAFT COMP IN,351900.00,414000.00
14110K1TEB0,CAM SHAFT COMP IN,507450.00,597000.00
14110K33D00,CAM SHAFT COMP INEAR,436900.00,514000.00
14110K56N00,"CAMSHAFT COMP., IN.",280500.00,330000.00
14110K64N00,"CAMSHAFT COMP., IN.",871675.00,1025500.00
14110K64NM0,"CAM SHAFT COMP,IN",872950.00,1027000.00
14110K95A20,"CAMSHAFT COMP., IN.",0.00,0.00
14110KPP900,14110KPP901,673200.00,792000.00
14110KPP901,CAMSHAFT,935000.00,1100000.00
14110KYJ900,"CAM SHAFT COMP,IN",430950.00,507000.00
14110KZZD20,"CAM SHAFT COMP,IN",436900.00,514000.00
14110MGP000,"CAMSHAFT COMP., IN.",4629525.00,5446500.00
14110MGSD30,CAMSHAFT COMP.,2101200.00,2472000.00
14110MGZJ00,"CAMSHAFT COMP., IN.(34T)",727600.00,856000.00
14110MJED00,"CAMSHAFT COMP., IN.",12123550.00,14263000.00
14110MJED01,CAM SHAFT COMP IN,1382100.00,1626000.00
14110MJPG50,CAM SHAFT COMP,3848800.00,4528000.00
14110MJWDB0,CAM SHAFT COMP IN,736950.00,867000.00
14110MKCA00,CAM SHAFT COMP R,3051500.00,3590000.00
14110MKFD40,CAM SHAFT COMP IN,4402575.00,5179500.00
14110MKGA00,CAM SHAFT COMP IN,735250.00,865000.00
14110MKND10,CAM SHAFT COMP IN,1783300.00,2098000.00
14110MKPD00,CAM SHAFT COMP IN,782850.00,921000.00
14110MKPDN0,CAM SHAFT COMP IN,580550.00,683000.00
14110MKRD10,CAM SHAFT COMP IN,4346475.00,5113500.00
14110MKSE00,CAMSHAFT COMP.,3829675.00,4505500.00
14110MKTD00,CAMSHAFT COMP,0.00,0.00
14110MKZJ00,CAM SHAFT COMP IN,3669875.00,4317500.00
14110MLAA00,CAM SHAFT COMP,0.00,0.00
14110MLBD00,CAM SHAFT COMP,1992400.00,2344000.00
1411AK15900,CAM SHAFT IN ASSY,147050.00,173000.00
14125KGH900,"PLUNGER,CAM SET",49300.00,58000.00
14125KPGT00,PLUNGER CAM SETTING,15300.00,18000.00
14125KPH900,"PLUNGER, CAM SET",11050.00,13000.00
14125KVY901,PLUNGER CAM SETTING,4675.00,5500.00
14126KGH901,SPRING PLUNGER,425.00,500.00
14126KPGT00,SPRING PLUNGER,425.00,500.00
14126KPH900,14126KPH901,27625.00,32500.00
14126KPH901,SPRING PLUNGER,850.00,1000.00
14126KV2940,SPRING PLUNGER LBL,19125.00,22500.00
14150GN5911,"PLATE COMP,STOP",124525.00,146500.00
14200K95A60,"CAMSHAFT ASSY., EX.",0.00,0.00
14205425300,PLUG SPECIAL 12MM,8500.00,10000.00
14210K15900,CAM SHAFT EX ASSY SET,1087575.00,1279500.00
14210K1TE10,CAM SHAFT COMP EX,351050.00,413000.00
14210K2YA00,CAM SHAFT COMP EX,545700.00,642000.00
14210K33D00,CAM SHAFT COMP EXEAR,436900.00,514000.00
14210K56N00,"CAMSHAFT COMP., EX.",280500.00,330000.00
14210K64N00,"CAMSHAFT COMP., EX.",871675.00,1025500.00
14210K64NM0,"CAM SHAFT COMP,EXH",872950.00,1027000.00
14210KPP900,14210KPP901,1018300.00,1198000.00
14210KPP901,"CAM SHAFT COMP,EX",935000.00,1100000.00
14210KYJ900,"CAM SHAFT COMP,EX",430950.00,507000.00
14210MGP000,"CAMSHAFT COMP., EX.",4629525.00,5446500.00
14210MGZJ00,"CAMSHAFT COMP., EX.(34T)",737800.00,868000.00
14210MJED00,"CAMSHAFT COMP., EX.",1827925.00,2150500.00
14210MJED01,CAM SHAFT COMP EX BODY,1402500.00,1650000.00
14210MKCA00,CAM SHAFT COMP L,3051500.00,3590000.00
14210MKFD40,CAM SHAFT COMP EX,4402575.00,5179500.00
14210MKND10,CAM SHAFT COMP EX,1787125.00,2102500.00
14210MKPD00,CAM SHAFT COMP EX,773500.00,910000.00
14210MKPDN0,CAM SHAFT COMP EX,572900.00,674000.00
14210MKRD10,CAM SHAFT COMP EX,4346475.00,5113500.00
14210MKYD10,CAM SHAFT COMP EX,1405900.00,1654000.00
14210MKZJ00,CAM SHAFT COMP EX,3669875.00,4317500.00
1421AK15900,CAM SHAFT EX ASSY,147050.00,173000.00
14311035000,"SPROCKET,TIMING",104550.00,123000.00
14311K64N00,"SPROCKET, TIMING(17T)",39950.00,47000.00
14311K95A20,SPROCKET TIMING (17T),0.00,0.00
14311KEV900,SPROCKET TIMING,95200.00,112000.00
14311KFL851,SPROCKET TIMING,15725.00,18500.00
14311KFL852,SPROCKET TIMING,0.00,0.00
14311KJ2300,"SPROCKET,TIMING",213350.00,251000.00
14311KN6931,"SPROCKET,TIMING",216750.00,255000.00
14311KPH900,SPROCKET TIMING,55250.00,65000.00
14311KPP900,SPROCKET TIMING,112200.00,132000.00
14311KRM840,SPROCKET TIMING,20825.00,24500.00
14311KWB601,SPROCKET TIMING,18275.00,21500.00
14311KWS900,SPROCKET TIMING,19550.00,23000.00
14311KYJ900,"SPROCKET,TIMING",66300.00,78000.00
14311MGZJ00,"SPROCKET, TIMING(17T)",157250.00,185000.00
14311MJPG50,SPROCKET TIMING,367625.00,432500.00
14311MKCA00,SPROCKET TIMING BODY,396100.00,466000.00
14311MKSE00,"SPROCKET, TIMING(19T)",350625.00,412500.00
14311MLBD00,"SPROCKET,TIMING",392700.00,462000.00
14312K64N00,"COLLAR, TIMING SPROCKET",8500.00,10000.00
14312MEL000,SPROCKET TIMING,291975.00,343500.00
14312MFL000,"SPROCKET, TIMING(17T)",296225.00,348500.00
14312MJED00,"SPROCKET, TIMING(17T)",120700.00,142000.00
14312MKND10,SPROCKET TIMING,98600.00,116000.00
14313MKRD10,BOLT CAM CHAIN ID,128775.00,151500.00
14315MKRD10,SHAFT CAM CHAIN,391850.00,461000.00
14316MKRD10,NUT FLANGE 10,87550.00,103000.00
14321035700,"SPROCKET,CAM",130475.00,153500.00
14321440000,"SPROCKET,CAM",214200.00,252000.00
14321GB6910,14321GBG901,58225.00,68500.00
14321GBG900,14321GBG901,59500.00,70000.00
14321GBG901,SPROCKET CAM,14025.00,16500.00
14321K04930,SPROCKET CAM RIVEN,85850.00,101000.00
14321K0JN00,"SPROCKET,CAM",11475.00,13500.00
14321K0RV00,"SPROCKET, CAM(34T)",14450.00,17000.00
14321K1BT00,SPROCKET CAM,49300.00,58000.00
14321K1BT20,SPROCKET CAM,40375.00,47500.00
14321K1MT00,SPROCKET CAM,32300.00,38000.00
14321K64N00,SPROCKET CAM,96050.00,113000.00
14321KEH901,SPROCKET CAM,21675.00,25500.00
14321KFL850,"SPROCKET,CAM",34850.00,41000.00
14321KFM900,"SPROCKET, CAM",128775.00,151500.00
14321KGH901,SPROCKET CAM,17850.00,21000.00
14321KN6930,"SPROCKET,CAM",216750.00,255000.00
14321KPH901,SPROCKET CAM,27625.00,32500.00
14321KPP901,"SPROCKET,CAM",11475.00,13500.00
14321KRM840,SPROCKET CAM,11900.00,14000.00
14321KVB900,SPROCKET CAM,18275.00,21500.00
14321KVY900,SPROCKET CAM,13600.00,16000.00
14321KWB600,SPROCKET CAM,14450.00,17000.00
14321KWN900,SPROCKET CAM,25925.00,30500.00
14321KWN901,14321KWN900,14875.00,17500.00
14321KWW740,SPROCKET CAM,11900.00,14000.00
14321KYZ900,SPROCKET CAM 32T,12325.00,14500.00
14321KZLE00,"SPROCKET, CAM(34T)",11050.00,13000.00
14321MEE000,SPROCKET CAM,487050.00,573000.00
14321MFL000,"SPROCKET, CAM(34T)",510850.00,601000.00
14321MGSD30,"SPROCKET, CAM(34T)",508300.00,598000.00
14321MJED00,"SPROCKET, CAM(34T)",127075.00,149500.00
14321MJED01,SPROCKET CAM,102000.00,120000.00
14321MJPG50,SPROCKET CAM,596275.00,701500.00
14321MJSJ20,"SPROCKET, CAM(34T)",488750.00,575000.00
14321MKCA00,SPROCKET CAM,414375.00,487500.00
14321MKND10,SPROCKET CAM,79050.00,93000.00
14321MKRD10,SPROCKET CAM,498950.00,587000.00
14321MKSE00,"SPROCKET, CAM(38T)",542300.00,638000.00
14321MLNE00,"SPROCKET,CAM",0.00,0.00
14331MKRD10,GEAR CAM CHAIN ID,805375.00,947500.00
14401K15901,"CHAIN, CAM(114L) (FS)",140250.00,165000.00
14401K18901,"CHAIN, CAM(94L) (FS)",79050.00,93000.00
14401K1AN01,"CHAIN,CAM",73950.00,87000.00
14401K1BT01,CHAIN CAM DID SCZ,169150.00,199000.00
14401K1MT01,CHAIN CAM RK-M 25,39100.00,46000.00
14401K1TE11,CHAIN CAM DID SCZ,246500.00,290000.00
14401K26B01,"CHAIN, CAM(RK-M 25HD-88LE)",41650.00,49000.00
14401K29V82,14401K97T01,379950.00,447000.00
14401K44V81,"CHAIN,CAM",63750.00,75000.00
14401K46N21,CHAIN CAM 92RH-90L,79900.00,94000.00
14401K56N01,CHAIN CAM(120L),159800.00,188000.00
14401K64N01,CHAIN CAM DID SCR,296650.00,349000.00
14401K73T31,CHAIN CAM DID25SH,51000.00,60000.00
14401K95A21,"CHAIN, CAM(106L)(BORGWRNER)",0.00,0.00
14401K97T01,"CHAIN,CAM DID SCZ SV-92LE",64600.00,76000.00
14401KCJ710,CHAIN CAM 92RH-102,87125.00,102500.00
14401KCJ911,CHAIN CAM 82RH-102,87125.00,102500.00
14401KCW851,CHAIN CAM,99450.00,117000.00
14401KEH910,CHAIN CAM 92RH-100,85850.00,101000.00
14401KEH911,CHAIN CAM 82RH-100,85850.00,101000.00
14401KFB751,CHAIN CAM,162350.00,191000.00
14401KGH901,14401KVB901,375700.00,442000.00
14401KN6932,"CHAIN,CAM LBL",481525.00,566500.00
14401KPH901,CHAIN CAM,76925.00,90500.00
14401KPHC01,"CHAIN,CAM",74800.00,88000.00
14401KPPT01,"CHAIN,CAM",317050.00,373000.00
14401KSS931,"CHAIN,CAM 92L (FS)",159800.00,188000.00
14401KSS932,14401KSS931,70975.00,83500.00
14401KVB901,CHAIN CAM DID SCR-0404SV,72250.00,85000.00
14401KWB601,14401KWB921,0.00,0.00
14401KWB920,14401KWB921,29325.00,34500.00
14401KWB921,CHAIN CAM,33150.00,39000.00
14401KYJ901,"CHAIN,CAM(128L)",447950.00,527000.00
14401KYZ900,CHAIN CAM 88L,34000.00,40000.00
14401MEE003,CHAIN CAM,693175.00,815500.00
14401MFL003,"CHAIN, CAM(124L) LBL",762025.00,896500.00
