Kode Astra,Nama Barang,Kode Group,Kode Sub Group,Kode Satuan,Kode Rak,Harga Jual,Discount
17545K45NL0,SEAL FUEL TANK,HGP,,PCS,,17500.00,15
17545MEL000,RUBBER R FR.TANK MOUNT,HGP,,PCS,,47000.00,15
17545MFL000,"RUBBER, R. FR. TANK MOUNTING",HGP,,PCS,,47000.00,15
17545MGPD60,"SPACER, FUEL FILLER",HGP,,PCS,,102000.00,15
17545MLAD50,TUBE CHARGE,HGP,,PCS,,0.00,15
17546K1TE50,RUBBER TANK,HGP,,PCS,,10000.00,15
17546K84600ZA,SET ILLUST R SHROUD TYPE 1,HGP,,PCS,,155500.00,15
17546K84610ZA,SET ILLUST R SHROUD TYPE 1,HGP,,PCS,,173000.00,15
17546K84620ZA,SET ILLUST R SHROUD TYPE 2,HGP,,PCS,,170000.00,15
17546K84620ZB,SET ILLUST R SHROUD TYPE 1,HGP,,PCS,,165500.00,15
17546K84901ZB,"SHROUD SET, R.(WL)",HGP,,PCS,,213500.00,15
17546K84902ZB,"SHROUD SET, R.(WL)",HGP,,PCS,,0.00,15
17546K84920ZA,SET ILLUST R SHROUD TYPE 2,HGP,,PCS,,173000.00,15
17546K84920ZB,SET ILLUST R SHROUD TYPE 1,HGP,,PCS,,173000.00,15
17546K84930ZA,SET ILLUST R SHROUD TYPE 1,HGP,,PCS,,233500.00,15
17546K84930ZB,SET ILLUST R SHROUD TYPE 2,HGP,,PCS,,233500.00,15
17546K84930ZC,SET ILLUST R SHROUD TYPE 3,HGP,,PCS,,233500.00,15
17546K84930ZD,SET ILLUST R SHROUD TYPE 4,HGP,,PCS,,233500.00,15
17546K84960ZA,"SET ILLUST, R SHROUD TYP 1",HGP,,PCS,,173000.00,15
17546K84970ZA,"SET ILLUST, R SHROUD TYP 1",HGP,,PCS,,173000.00,15
1754AK15900,TUBE A FUEL PUMP ASSY,HGP,,PCS,,8500.00,15
1754AK18900,"TUBE A,FUEL PUMP ASSY",HGP,,PCS,,6500.00,15
1754BK15900,TUBE B FUEL PUMP ASSY,HGP,,PCS,,9000.00,15
1754BK18900,TUBE B FUEL PUMP ASSY,HGP,,PCS,,9500.00,15
17550K84900URR,17556K84901ZB,HGP,,PCS,,46000.00,15
17550MKYD50,RUBBER PROTECTOR,HGP,,PCS,,10000.00,15
17551KEH660,TANK STORAGE,HGP,,PCS,,10000.00,15
17551MFL000,"TUBE, ENGINE BREATHER",HGP,,PCS,,80500.00,15
17551MKFD40,TUBE ENG HEAD,HGP,,PCS,,82500.00,15
17551MKRD10,TUBE ENG HEAD BRE,HGP,,PCS,,86500.00,15
17552KEH660,COLLAR STORAGE TANK,HGP,,PCS,,2000.00,15
17552MKGA00,TUBE A BREATHER,HGP,,PCS,,26000.00,15
17553MFJD00,GUIDE BREATHER TU,HGP,,PCS,,51000.00,15
17554KCJ950,TUBE BREATHER,HGP,,PCS,,8500.00,15
17554KEH660,TUBE BREATHER,HGP,,PCS,,10500.00,15
17554MB0000,CLIP TUBE,HGP,,PCS,,500.00,15
17554MFJD10,FILM A PROTECTOR,HGP,,PCS,,103000.00,15
17555MFJL10,TUBE BREATHER,HGP,,PCS,,147500.00,15
17555MFL000,"TUBE A, BREATHER",HGP,,PCS,,65000.00,15
17556K84600ZA,SET ILLUST L SHROUD TYPE 1,HGP,,PCS,,155500.00,15
17556K84610ZA,SET ILLUST L SHROUD TYPE 1,HGP,,PCS,,173000.00,15
17556K84620ZA,SET ILLUST L SHROUD TYPE 2,HGP,,PCS,,171000.00,15
17556K84620ZB,SET ILLUST L SHROUD TYPE 1,HGP,,PCS,,165500.00,15
17556K84901ZB,"SHROUD SET, L.(WL)",HGP,,PCS,,213500.00,15
17556K84902ZB,"SHROUD SET, L.(WL)",HGP,,PCS,,0.00,15
17556K84920ZA,SET ILLUST L SHROUD TYPE 2,HGP,,PCS,,173000.00,15
17556K84920ZB,SET ILLUST L SHROUD TYPE 1,HGP,,PCS,,173000.00,15
17556K84930ZA,SET ILLUST L SHROUD TYPE 1,HGP,,PCS,,233500.00,15
17556K84930ZB,SET ILLUST L SHROUD TYPE 2,HGP,,PCS,,233500.00,15
17556K84930ZC,SET ILLUST L SHROUD TYPE 3,HGP,,PCS,,233500.00,15
17556K84930ZD,SET ILLUST L SHROUD TYPE 4,HGP,,PCS,,233500.00,15
17556K84960ZA,"SET ILLUST, L SHROUD TYP 1",HGP,,PCS,,173000.00,15
17556K84970ZA,"SET ILLUST, L SHROUD TYP 1",HGP,,PCS,,173000.00,15
17556MEE300,"FILM A, PROTECTOR",HGP,,PCS,,251000.00,15
17556MEL300,FILM A PROTECTOR,HGP,,PCS,,181000.00,15
17556MFJL10,TUBE CANISTER- 2W,HGP,,PCS,,198000.00,15
17556MFLD00,"TUBE B, BREATHER",HGP,,PCS,,52000.00,15
17556MKRD10,TUBE A CHARGE,HGP,,PCS,,93500.00,15
17557MFJD10,FILM B PROTECTOR,HGP,,PCS,,45000.00,15
17557MKFC40,TUBE A BREATHER,HGP,,PCS,,113000.00,15
17558MEE940,"CUSHION, FUEL TANK",HGP,,PCS,,135500.00,15
17558MGPD00,"CUSHION, FUEL TANK",HGP,,PCS,,151500.00,15
17559MFL000,"TUBE, DRAIN",HGP,,PCS,,55000.00,15
17559MKZJ00,TUBE DRAIN,HGP,,PCS,,151500.00,15
1755AKCJ660,TUBE BREATHER ASSY,HGP,,PCS,,11500.00,15
17560K0GT20,JOINT COMP INJECT,HGP,,PCS,,203000.00,15
17560K0JN00,"JOINT COMP,INJECTOR",HGP,,PCS,,37500.00,15
17560K0RV00,"JOINT COMP., INJECTOR",HGP,,PCS,,39000.00,15
17560K18900,JOINT INJECTOR,HGP,,PCS,,47000.00,15
17560K1NV00,"JOINT COMP,INJECTOR",HGP,,PCS,,36000.00,15
17560K26900,"JOINT COMP., INJECTOR",HGP,,PCS,,212000.00,15
17560K26G00,JOINT COMP INJECT,HGP,,PCS,,209000.00,15
17560K35V00,JOINT COMP INJECTOR,HGP,,PCS,,164000.00,15
17560K40F00,JOINT COMP INJECT,HGP,,PCS,,117000.00,15
17560K44V00,JOINT COMP INJECTOR,HGP,,PCS,,47500.00,15
17560K53D00,JOINT COMP INJECTNK,HGP,,PCS,,277000.00,15
17560K56N00,JOINT COMP INJECTOR,HGP,,PCS,,29500.00,15
17560K84900,"INNER, R. SHROUD",HGP,,PCS,,71500.00,15
17560KSSJ00,JOINT COMP INJECT,HGP,,PCS,,318000.00,15
17560KWN900,"JOINT,INJECTOR",HGP,,PCS,,134000.00,15
17560KWW640,JOINT COMP INJECTOR,HGP,,PCS,,4500.00,15
17560KYZ710,JOINT COMP INJECTOR,HGP,,PCS,,45500.00,15
17560KZL930,JOINT COMP INJECTOR,HGP,,PCS,,48000.00,15
17560MFL000,"JOINT, THREE WAY",HGP,,PCS,,47000.00,15
17561K98E00,JOINT FUEL TUBE,HGP,,PCS,,13000.00,15
17561KVG900,"JOINT, FUEL TUBE",HGP,,PCS,,13000.00,15
17561MEE000,JOINT BREATHER TUBE,HGP,,PCS,,44000.00,15
17561MFL000,"JOINT, TWO WAY",HGP,,PCS,,45000.00,15
17561MKCA00,TUBE SEPARATOR,HGP,,PCS,,42000.00,15
17561MLAA00,RUBBER FUEL TANK,HGP,,PCS,,0.00,15
17562MLAA00,RUBBER FUEL TANK,HGP,,PCS,,0.00,15
17565K01900,JOINT COMP INJECT,HGP,,PCS,,344000.00,15
17565KWN710,JOINT COMP INJECTOR,HGP,,PCS,,185000.00,15
17565KZR600,JOINT COMP INJECTOR,HGP,,PCS,,63500.00,15
17565KZR650,JOINT COMP INJECTOR,HGP,,PCS,,58000.00,15
17568KRJ900,CLAMPER FUEL HOSE,HGP,,PCS,,16000.00,15
17568KTYD30,"CLAMPER,F/FEED",HGP,,PCS,,16000.00,15
17568KWN900,"CLAMPER,F/FEED",HGP,,PCS,,10000.00,15
17569KWN900,"CLAMPER B,F/FEED",HGP,,PCS,,19000.00,15
17570K01901,HOSE COMP FUEL FEED,HGP,,PCS,,2081100.00,15
17570K03N32,"HOSE COMP, FUEL FEED",HGP,,PCS,,47000.00,15
17570K0FT01,"HOSE COMP., FUEL FEED",HGP,,PCS,,128000.00,15
17570K0G901,HOSE COMP FUEL FE,HGP,,PCS,,194000.00,15
17570K0RV01,"HOSE COMP., FUEL FEED",HGP,,PCS,,0.00,15
17570K0WNA1,"HOSE COMP,FUEL FEED",HGP,,PCS,,180000.00,15
17570K15901,"HOSE COMP,FUEL FEED",HGP,,PCS,,132000.00,15
17570K18900,17570K18901,HGP,,PCS,,138000.00,15
17570K18901,"HOSE COMP,FUEL FEED",HGP,,PCS,,147500.00,15
17570K1TE11,HOSE COMP FUEL FE,HGP,,PCS,,222000.00,15
17570K1ZJ11,"HOSE COMP,FUEL FEED",HGP,,PCS,,168000.00,15
17570K2ET01,HOSE COMP FUEL,HGP,,PCS,,178000.00,15
17570K2ET10,STAY INJECTOR GUA,HGP,,PCS,,64000.00,15
17570K2SN01,"HOSE COMP,FUEL FEED",HGP,,PCS,,96500.00,15
17570K33D01,HOSE COMP FUEL FEED,HGP,,PCS,,339000.00,15
17570K36J01,HOSE COMP FUEL FEED,HGP,,PCS,,345000.00,15
17570K3VN01,"HOSE COMP,FUEL FEED",HGP,,PCS,,96500.00,15
17570K58N41,"HOSE COMP, FUEL FEED",HGP,,PCS,,53000.00,15
17570K59A01,17570K59A11,HGP,,PCS,,203500.00,15
17570K59A11,HOSE COMP FUEL FEED,HGP,,PCS,,164500.00,15
17570K60B01,HOSE COMP FUEL FEED,HGP,,PCS,,86500.00,15
17570K60B71,HOSE COMP FUEL FEED,HGP,,PCS,,76500.00,15
17570K84900,"INNER, L. SHROUD",HGP,,PCS,,71500.00,15
17570K97T01,HOSE COMP FUEL FEED,HGP,,PCS,,244000.00,15
17570KPH702,"HOSE COMP,FUEL FEED",HGP,,PCS,,504000.00,15
17570KPPT00,HOSE COMP.FUEL FEED,HGP,,PCS,,1002000.00,15
17570KWZ901,"HOSE COMP,FUEL FEED",HGP,,PCS,,449000.00,15
17570KYE940,"HOSE COMP., FUEL FEED",HGP,,PCS,,165500.00,15
17570KYJ901,"HOSE COMP,FUEL FEED",HGP,,PCS,,620000.00,15
17570KYZ712,HOSE COMP FUEL FEED A,HGP,,PCS,,144500.00,15
17570KZL930,CLAMPER COMP. FUEL HOSE,HGP,,PCS,,8000.00,15
17570KZR601,"HOSE COMP., FUEL FEED",HGP,,PCS,,112000.00,15
17570KZR651,"HOSE COMP, FUEL FEED",HGP,,PCS,,112000.00,15
17570KZY701,HOSE COMP FUEL FEED,HGP,,PCS,,803000.00,15
17570MGZJ01,"HOSE COMP., FUEL FEED",HGP,,PCS,,666000.00,15
17570MJED01,"HOSE COMP., FUEL FEED",HGP,,PCS,,393000.00,15
17570MJED40,"PAD COMP., FUEL TANK",HGP,,PCS,,208500.00,15
17570MJWJ01,"HOSE COMP., FUEL FEED",HGP,,PCS,,353000.00,15
17570MKGA01,HOSE COMP FUEL,HGP,,PCS,,269000.00,15
17570MKND50ZA,COVER ASSY FUEL,HGP,,PCS,,566500.00,15
17570MKND50ZC,COVER ASSY FUEL,HGP,,PCS,,566500.00,15
17570MKYD50ZA,COVER ASSY FUEL T,HGP,,PCS,,294000.00,15
17570MKYD50ZG,COVER ASSY FUEL T,HGP,,PCS,,294000.00,15
17570MLAA01,HOSE COMP FUEL FE,HGP,,PCS,,0.00,15
17571K0BT00,STAY HARNESS,HGP,,PCS,,49000.00,15
17571K1BT00,STAY HARNESS,HGP,,PCS,,48000.00,15
17572GGLJ00,GASKET FUEL PUMP,HGP,,PCS,,17000.00,15
17572GHB601,"O-RING, FUEL PUMP",HGP,,PCS,,18000.00,15
17572GHB602,"O-RING, FUEL PUMP",HGP,,PCS,,17500.00,15
17572GHB604,"O-RING,FUEL PUMP",HGP,,PCS,,14500.00,15
17572GHB611,17572KPNA71,HGP,,PCS,,15500.00,15
17572GHB613,"GASKET, FUEL PUMP",HGP,,PCS,,98000.00,15
17572K15900,GASKET FUEL PUMP,HGP,,PCS,,15500.00,15
17572K26900,GASKET FUEL PUMP,HGP,,PCS,,105000.00,15
17572KPH701,"GASKET,FUEL PUMP",HGP,,PCS,,132000.00,15
17572KPNA71,GASKET FUEL PUMP,HGP,,PCS,,43000.00,15
17572KPPT00,"CUSH,FUEL TANK RR PIVOT",HGP,,PCS,,13000.00,15
17572KTR941,"GASKET,FUEL PUMP",HGP,,PCS,,197000.00,15
17572KWB600,"O-RING,FUEL PUMP",HGP,,PCS,,29000.00,15
17572KWB601,"O-RING,FUEL PUMP",HGP,,PCS,,16000.00,15
17572MJED00,"CUSHION, RR. FUEL TANK",HGP,,PCS,,12000.00,15
17572MKTD00,GASKET FUEL PUMP,HGP,,PCS,,0.00,15
17573GHB601,"SEAL, DUST",HGP,,PCS,,3000.00,15
17573K15900,"SEAL,DUST",HGP,,PCS,,2500.00,15
17573KPNA71,SEAL DUST,HGP,,PCS,,122000.00,15
17573MKTD00,SEAL DUST,HGP,,PCS,,0.00,15
17574HR3A21,PACKING FUEL PUMP BREATHER,HGP,,PCS,,269000.00,15
17574MCAS41,PACKING FUEL PUMP,HGP,,PCS,,147500.00,15
17574MFJD00,"PACKING, FUEL PUMP",HGP,,PCS,,233500.00,15
17574MGSD30,"PACKING, BASE",HGP,,PCS,,231500.00,15
17574MKCA00,PACKING FUEL PUMP,HGP,,PCS,,270500.00,15
17575K03N30,"COVER,FUEL PUMP",HGP,,PCS,,11500.00,15
17575K0G900,COVER FUEL TANK,HGP,,PCS,,77000.00,15
17575K0G901,"COVER,FUEL TANK",HGP,,PCS,,0.00,15
17575K0JN00,"COVER,FUEL TANK",HGP,,PCS,,25500.00,15
17575K16900,"COVER, FUEL TANK",HGP,,PCS,,0.00,15
17575K1AN00,"COVER,FUEL TANK",HGP,,PCS,,20500.00,15
17575K1TE10,TUBE DRAIN,HGP,,PCS,,84000.00,15
17575K25900,"COVER, FUEL TANK",HGP,,PCS,,9500.00,15
17575K2FN00,"COVER,FUEL TANK",HGP,,PCS,,23500.00,15
17575K2SN00,"COVER, FUEL TANK",HGP,,PCS,,23500.00,15
17575K3VN00,"COVER, FUEL TANK",HGP,,PCS,,47000.00,15
17575K41N00,"COVER, FUEL PUMP",HGP,,PCS,,11500.00,15
17575K46N00,COVER FUEL TANK,HGP,,PCS,,10500.00,15
17575K56N10,COVER FUEL PUMP,HGP,,PCS,,10500.00,15
17575K59A10,"COVER, FUEL PUMP",HGP,,PCS,,13500.00,15
17575K59A70,"COVER, FUEL TANK",HGP,,PCS,,13500.00,15
17575K61900,COVER FUEL TANK,HGP,,PCS,,10500.00,15
17575K77V00ZA,COVER RR CENTER,HGP,,PCS,,104600.00,15
17575K81N00,COVER FUEL TANK,HGP,,PCS,,12500.00,15
17575K93N00,COVER FUEL TANK SILENCER,HGP,,PCS,,15500.00,15
17575KPP600,TUBE FUEL TANK BR SHROUD,HGP,,PCS,,57000.00,15
17575KRNA90,"COVER, FUEL CONNECTOR",HGP,,PCS,,0.00,15
17575KTYH50,TUBE FUEL TANK BREAT,HGP,,PCS,,34000.00,15
17575KZLA00,COVER FUEL TANK,HGP,,PCS,,10500.00,15
17575KZR600,"COVER, FUEL PUMP",HGP,,PCS,,7500.00,15
17575MFJD00,PLATE FUEL PUMP S,HGP,,PCS,,111000.00,15
17575MFL000,"PLATE, FUEL PUMP SETTING",HGP,,PCS,,107000.00,15
17575MKFD40,PLATE FUEL PUMP S,HGP,,PCS,,175000.00,15
17575MKFD60,PLATE FUEL PUMP S,HGP,,PCS,,532000.00,15
17575MKND50,COVER COMB SW,HGP,,PCS,,59000.00,15
17575MKRD10,PLATE FUEL PUMP S,HGP,,PCS,,210500.00,15
17575MLAA00,COVER COMP FUEL T,HGP,,PCS,,0.00,15
17576K1TC10,GUIDE TUBE,HGP,,PCS,,111000.00,15
17576K2SN00,"COVER, FRAME NUMBER",HGP,,PCS,,7500.00,15
17576K77V00ZA,LID RR BLUB MAINT,HGP,,PCS,,36000.00,15
17576KPPT00,"TUBE,DRAIN",HGP,,PCS,,29000.00,15
17576KRNA90,"RUBBER, FUEL CONNECTOR",HGP,,PCS,,0.00,15
17576MFJD00,"SEAL, OUTER",HGP,,PCS,,72500.00,15
17576MLBD00,"STRAP,FUEL TANK",HGP,,PCS,,104000.00,15
17577KSSB31,RETAINER,HGP,,PCS,,12000.00,15
17577KYZ711,CHECKER,HGP,,PCS,,4000.00,15
17578K95A20,"GUIDE, STOPPER CABLE",HGP,,PCS,,0.00,15
17578KPH700,"COLLAR, PUMP COVER",HGP,,PCS,,1000.00,15
17578KYZ710,"COVER, FUEL PUMP",HGP,,PCS,,0.00,15
1757AK16A00,"COVER ASSY, FUEL TANK",HGP,,PCS,,14000.00,15
1757AK25900,17575K25900,HGP,,PCS,,11500.00,15
1757AK46N00,"COVER ASSY,FUEL TANK, TYP",HGP,,PCS,,12500.00,15
1757AK59A10,"COVER, FUEL PUMP ASSY",HGP,,PCS,,22500.00,15
1757AK61900,"COVER ASSY, FUEL TANK",HGP,,PCS,,14000.00,15
1757AK61920,"COVER ASSY, FUEL TANK",HGP,,PCS,,13000.00,15
1757AKTM780,COVER ASSY FUEL PUMP,HGP,,PCS,,17500.00,15
1757AKWZ750,COVER ASSY FUEL PUMP,HGP,,PCS,,10500.00,15
1757AKYZ710,COVER ASSY FUEL PUMP,HGP,,PCS,,13500.00,15
17580K1TC10,TUBE BREATHER,HGP,,PCS,,72000.00,15
17580MFJD00,"COVER, FUEL CONNECTOR",HGP,,PCS,,44000.00,15
17580MGZJ00,FASTENER A DUAL L(18X28),HGP,,PCS,,16000.00,15
17580MJED00,"TUBE, FUEL TANK BREATHER",HGP,,PCS,,54000.00,15
17580MKGA00,GUARD FUEL PUMP,HGP,,PCS,,65000.00,15
17580MKSE00,"GUARD, FUEL PUMP",HGP,,PCS,,74500.00,15
17581MGZJ00,FASTENER B DUAL L(20X30),HGP,,PCS,,16000.00,15
17581MJED00,"TUBE, FUEL TANK BREATHER",HGP,,PCS,,43000.00,15
17583K1TE10,FILM TANK PROTECT,HGP,,PCS,,10000.00,15
17583MKNC50,STAY BREATHER MIDVE,HGP,,PCS,,126000.00,15
17590MGZJ00,"TUBE, FUEL TANK DRAIN",HGP,,PCS,,44000.00,15
17590MJPG50,TUBE FUEL TANK DRANK,HGP,,PCS,,228500.00,15
17590MKRD10,HEAT GUARD COMP F,HGP,,PCS,,682500.00,15
17590MKSE00,"TUBE, DRAIN",HGP,,PCS,,291500.00,15
17590MLBD00,"TUBE,TANK DRAIN",HGP,,PCS,,200000.00,15
17591MJWJ00,"TUBE, FUEL TANK DRAIN",HGP,,PCS,,44000.00,15
17595MKSE00,"RUBBER, TANK GUARD",HGP,,PCS,,48000.00,15
17611286000,CUSHION FUEL TANK,HGP,,PCS,,4000.00,15
17611KE8000,CUSH FR.FUEL TANK,HGP,,PCS,,52000.00,15
17611KPK900,"CUSHION,FR.F/TANK",HGP,,PCS,,10000.00,15
17611KREG00,"CUSHION,FRONT FUEL TANK",HGP,,PCS,,7000.00,15
17611KRY970,CUSHION FR FUEL TANK,HGP,,PCS,,5000.00,15
17611MB1000,CUSHION F/TANK FR,HGP,,PCS,,26500.00,15
17611MJPG50,CUSH FUEL TANK ANK,HGP,,PCS,,130000.00,15
17611MKKD20,RUBBER R TANK SID,HGP,,PCS,,144500.00,15
17611MKSE00,"CUSHION, FR. FUEL TANK",HGP,,PCS,,63000.00,15
17613GAA000,"RUBBER, RR. FUEL TANK",HGP,,PCS,,19000.00,15
17613K18900,"CUSHION, RR. FUEL TANK",HGP,,PCS,,19000.00,15
17613K1TE10,CUSH FUEL TANK,HGP,,PCS,,10000.00,15
17613K33D00,CUSHION FUEL TANK(B),HGP,,PCS,,15000.00,15
17613K45N00,CUSHION FUEL TANK(C),HGP,,PCS,,4500.00,15
17613K87A00,CUSHION FUEL TANK,HGP,,PCS,,28000.00,15
17613KFB010,CUSHION FUEL TANK RR,HGP,,PCS,,58000.00,15
17613KPPT00,CUSH.FUEL TANK RR,HGP,,PCS,,12000.00,15
17613KPPT01,CUSH.FUEL TANK RR,HGP,,PCS,,3000.00,15
17613KSPB00,CUSHION FUEL TANK RR,HGP,,PCS,,10000.00,15
17613KY1000,CUSHION FUEL TANK RR.,HGP,,PCS,,86500.00,15
17613MV4000,CUSHION FUEL TANK RR,HGP,,PCS,,7500.00,15
17614K0FT60,COLLAR FUEL TANK,HGP,,PCS,,22000.00,15
17614K33D00,COLLAR FUEL TANK,HGP,,PCS,,14000.00,15
17614K45N00,COLLAR FUEL TANK,HGP,,PCS,,5000.00,15
17614KBA900,CUSH.RR.FUEL TK.,HGP,,PCS,,11500.00,15
17614KPPT00,"COLLAR,FUEL TANK",HGP,,PCS,,13000.00,15
17614KR3000,"COLLAR, FUEL TANK MOUNTING",HGP,,PCS,,24000.00,15
17614MKCA00,CUSHION CTR FUEL BREATHER,HGP,,PCS,,187000.00,15
17615K33D00,CUSHION FUEL TANK(A),HGP,,PCS,,16000.00,15
17615K45N00,CUSHION FUEL TANK(A),HGP,,PCS,,4500.00,15
17615MCA000,CUSHION RR FUELTANK,HGP,,PCS,,68500.00,15
17616MKKD20,RUBBER L TANK SID,HGP,,PCS,,144500.00,15
17620460067,CAP FUEL FILLER,HGP,,PCS,,333000.00,15
17620GCCC51,"CAP COMP,FUEL FILLER",HGP,,PCS,,378000.00,15
17620K01901,CAP COMP FUEL FIL,HGP,,PCS,,132000.00,15
17620K01902,"CAP COMP., FUEL FILLER",HGP,,PCS,,144000.00,15
17620K0FT01,"CAP COMP., FUEL FILLER",HGP,,PCS,,1699500.00,15
17620K0FT02,CAP COMP FUEL FIL,HGP,,PCS,,1538000.00,15
17620K0FT03,"CAP COMP,FUEL FIL",HGP,,PCS,,0.00,15
17620K0WN00,17620K0WN01,HGP,,PCS,,36000.00,15
17620K0WN01,"CAP COMP,FUEL FILLER",HGP,,PCS,,39000.00,15
17620K15900,"CAP. COMP., FUEL FILLER",HGP,,PCS,,476500.00,15
17620K1TE52,CAP COMP FUEL FIL,HGP,,PCS,,777000.00,15
17620K1ZN21,"CAP COMP,FUEL FILLER",HGP,,PCS,,45000.00,15
17620K29J00,"CAP COMP,FUEL FILLER",HGP,,PCS,,49000.00,15
17620K29J03,"CAP COMP,FUEL FILLER",HGP,,PCS,,33500.00,15
17620K35J01,17620K35J02,HGP,,PCS,,133000.00,15
17620K35J02,"CAP COMP,FUEL FILLER",HGP,,PCS,,81500.00,15
17620K84900,17620K84901,HGP,,PCS,,0.00,15
17620K84901,17620K84902,HGP,,PCS,,607500.00,15
17620K84902,CAP COMP FUEL FILLER,HGP,,PCS,,784000.00,15
17620KC5000,CAP FUEL FILLER,HGP,,PCS,,79000.00,15
17620KEH601,CAP FUEL FILLER COMP,HGP,,PCS,,362500.00,15
17620KFR840,"CAP COMP., FUEL FILLER",HGP,,PCS,,378000.00,15
17620KFR841,CAP COMP FUEL FIL,HGP,,PCS,,0.00,15
17620KGH600,CAP FUEL FILLER,HGP,,PCS,,20500.00,15
17620KPP931,"CAP COMP,FUEL FILLER",HGP,,PCS,,1265000.00,15
17620KREG01,17620KREG02,HGP,,PCS,,490500.00,15
17620KREG02,CAP COMP FUEL FILLER,HGP,,PCS,,490500.00,15
17620KWN981,CAP COMP FUEL FIL,HGP,,PCS,,211200.00,15
17620KWN982,CAP COMP FUEL FIL,HGP,,PCS,,142000.00,15
17620KYE941,"CAP COMP,FUEL FILLER",HGP,,PCS,,0.00,15
17620KZZJ01,CAP COMP FUEL FILLER,HGP,,PCS,,1265000.00,15
17620KZZJ02,CAP COMP FUEL FILLER,HGP,,PCS,,950500.00,15
17620KZZJ03,CAP COMP FUEL FIL,HGP,,PCS,,910000.00,15
17620MCB611,CAP COMP FUEL FILLER,HGP,,PCS,,1010500.00,15
17620MCJ752,CAP COMP FUELFILLLER,HGP,,PCS,,1962500.00,15
17620MEH003,CAP ASSY FUEL TANK,HGP,,PCS,,466000.00,15
17620MGPD63,"CAP COMP., FUEL FILLER",HGP,,PCS,,2497500.00,15
17620MGPD64,CAP COMP FUEL FIL,HGP,,PCS,,2497500.00,15
17620MJED01,"CAP COMP., FUEL FILLER",HGP,,PCS,,2398000.00,15
17620MJED02,17620MJED03,HGP,,PCS,,950500.00,15
17620MJED03,17620MJED04,HGP,,PCS,,995000.00,15
17620MJED04,"CAP COMP, FUEL FILLER",HGP,,PCS,,995000.00,15
17620MJSJ31,"CAP COMP, FUEL FILLER",HGP,,PCS,,2348500.00,15
17620MJSJ33,CAP COMP FUEL FIL,HGP,,PCS,,0.00,15
17620MKEA70,"CAP ASSY., FUEL TANK",HGP,,PCS,,0.00,15
17620MKFD61,CAP COMP FUEL,HGP,,PCS,,2306500.00,15
17620MKYDP1,"CAP COMP,FUEL FIL",HGP,,PCS,,1325000.00,15
17621KREG01,17621KREG02,HGP,,PCS,,31500.00,15
17621KREG02,SEAL BREATHER,HGP,,PCS,,31500.00,15
17621MGPD61,17621MGPD62,HGP,,PCS,,67000.00,15
17621MGPD62,"SEAL, BREATHER",HGP,,PCS,,62000.00,15
17622GB7900,RUBBER CUSHION,HGP,,PCS,,1000.00,15
17622MKEA00,"PACKING, FUEL CAP",HGP,,PCS,,0.00,15
17626KA4700,"COLLAR, FUEL TANK SETTING",HGP,,PCS,,52000.00,15
17627467000,RUB TANK FR MT,HGP,,PCS,,10000.00,15
17630GN5960,TUBE FUEL/SELANG BENSIN,HGP,,PCS,,10500.00,15
17630KEV880,TUBE FUEL 5.3X440,HGP,,PCS,,12000.00,15
17630KGH600,TUBE ASSY FUEL,HGP,,PCS,,41000.00,15
17630KPH900,TUBE FUEL 5.3X370,HGP,,PCS,,14000.00,15
17630KRSA00,TUBE FUEL 5.3X390,HGP,,PCS,,8000.00,15
17630KVY960,"TUBE,FUEL",HGP,,PCS,,0.00,15
17630MKEA01,"HOSE COMP., FUEL FEED",HGP,,PCS,,0.00,15
17631096701,PACKING FUEL FILL,HGP,,PCS,,15500.00,15
17631329003,"PACKING,FUEL B",HGP,,PCS,,15500.00,15
17631KEV900,PACKING FUEL FILLER CAP,HGP,,PCS,,7100.00,15
17631KEV901,PACKING FUEL FILLER CAP,HGP,,PCS,,6600.00,15
17631KPH900,TUBE FUEL 5.3X230,HGP,,PCS,,8500.00,15
17631KTL850,TUBE FUEL 5.3X600,HGP,,PCS,,43000.00,15
17632383831,"PACKING,FUEL FILLER CAP",HGP,,PCS,,58000.00,15
17632383832,"PACKING,FUEL FILLER CAP",HGP,,PCS,,5000.00,15
17632KPH900,TUBE PB COCK 3.5X340,HGP,,PCS,,8500.00,15
17632KTM850,TUBE PB COCK 3.5X330 ASSY,HGP,,PCS,,9000.00,15
17633KPH900,TUBE FUEL A,HGP,,PCS,,8500.00,15
17635KVB900,"TUBE,PRESSURE",HGP,,PCS,,67000.00,15
17639KGH900,"TUBE,MISSION BREATHER",HGP,,PCS,,31000.00,15
1763AKPH880,TUBE ASSY FUEL 5.3 X 23,HGP,,PCS,,10000.00,15
1763AKVB930,TUBE FUEL SET,HGP,,PCS,,10000.00,15
1763AKVY960,TUBE FUEL SET,HGP,,PCS,,9500.00,15
1763AKWB920,TUBE FUEL 5.3X560 ASSY,HGP,,PCS,,12500.00,15
1763AKWC900,TUBE FUEL ASSY SET,HGP,,PCS,,10500.00,15
1763AKWWA00,TUBE FUEL 5.3X580 ASSY,HGP,,PCS,,16000.00,15
1763AKWWA80,TUBE FUEL 5.3X610 ASSY,HGP,,PCS,,20000.00,15
1763AKZLA00,TUBE FUEL SET,HGP,,PCS,,9500.00,15
1763BKVB930,TUBE SET PRESSURE,HGP,,PCS,,13500.00,15
